seq,contents,reply_contents
"10541","NIV Judges 5:11

singerszat
아무래도 singers at 같습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 해당 오탈자 확인되었습니다.</p><p>문의를 남겨주셔서 감사합니다. 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>성도님과 함께 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10540","성경 탭에서 성경을 여러 개(최소 2개 이상) 추가하는 것을 제안 드립니다.

예를 들어 구약을 읽다가, 신약을 읽는 경우에 원래 읽고 있던 구약이 어딘지 따로 기억해 놓아야 하는데, 2개 이상의 성경을 볼 수 있으면 번갈아가며 탭 선택을 할 수 있기 때문입니다.

또는 맥체인식 성경 읽기를 하는 경우에도 마찬가지입니다. 4가지 성경 탭을 번갈아가며 선택할 수 있으면 성경 읽기가 훨씬 수월할 것입니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 좋은 아이디어 주셔서 감사합니다.</p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"10539","업데이트를 실행한 이후부터 앱실행이 안되고 있습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>앱이 현재 개발 중에 있으며 곧 업데이트 예정이오니, 업데이트 후 재실행 해주시기 바랍니다.</p><p>사용에 불편을 드려 다시 한번 대단히 죄송합니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10538","Bible Apple 앱을 설치했는데요 폰 화면에 앱 아이콘이 다르게 표현됩니다. 이문제를 어떻게 고칠수있는지 알려주세요. 고맙습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>사용하시는 핸드폰 기종 및 설치 경로(구글 플레이스토어/ 아이폰IOS앱스토어 등)를 알려주시면</p><p>문의 주신 부분에 대해 내부적으로 검토해 보도록 하겠습니다.</p><p></p><p>항상 주님안에서 평안하세요.</p><p>감사합니다.</p>"
"10537","위촉장을 신청했는데 취소 가능할까요? 그리고 혹시 오게 된다면 교회로 배송될까요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 위촉장은 실제 문서형태로 존재하는게 아니라, 핸드폰 바이블 애플 앱 내에 이미지 형태로 존재합니다.</p><p>따라서 교회로 배송되지 않습니다.</p><p></p><p>따라서 위촉장을 신청하셨다고 해도 전혀 부담 가지실 필요 없으며, 저희 GOODTV에서 바이블선교사분들을 대상으로</p><p>발급해드리는 위촉장입니다.</p><p></p><p>바이블 선교사가 하는 일은, 성도님의 삶에서 받은 은혜와 복음을</p><p>가족, 친구, 이웃에게 모바일로 선물하는 역할입니다. 즉,</p><p>앱 공유/오늘의 말씀 선물하기/온라인 성경 통독 모임/ 바톡(바이블 말씀 카톡방)공유 등</p><p>일상 생활하시면서 다른사람에게 하나님 말씀을 전하는 일입니다.</p><p></p><p>또한 저희 바이블 선교사의 특별한 혜택으로써 선교사 명예의 배지, 선교 활동 증명서등을 발급해 드리고,</p><p>이러한 공유 횟수를 기준으로 매년 최고의 선교사 선정 및 시상도 진행할 예정입니다.</p><p></p><p>그러니 한번 같이 해 보시는 것은 어떠실까요?</p><p></p><p>그럼에도 불구하고 위촉장 취소를 원하시는 경우,</p><p>성도님의 이름, 연락처, 이메일,출석교회명 등을 다시 한번 알려주시면 취소 도와드릴 수 있습니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p></p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10536","576장도 아직 안고쳐짐","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>해당 오탈자 확인되었습니다.</p><p>문의를 남겨주셔서 감사합니다. 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>더욱더 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10535","업데이트를  해도  녹음이  안되네요  녹음  파일  권한을  설정하라고  나와요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>앱이 현재 개발 중에 있으며 곧 업데이트 예정이오니, 업데이트 후 재실행 해주시기 바랍니다.</p><p>사용에 불편을 드려 다시 한번 대단히 죄송합니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10534","오늘 업데이트에도 그대로
329장 3절 가사 틀립니다.
네 손을 펴 아니라 내 손을 펴 입니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>해당 오탈자 확인되었습니다.</p><p>문의를 남겨주셔서 감사합니다. 오탈자 수정은 앱 업데이트가 필요한 작업이어서</p><p>업데이트 일정에 따라 반영됨으로 시간이 조금 소요되는 점 양해 부탁드립니다.</p><p></p><p>더욱더 성장하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10533","이게뭐냐고요 들어가지지 않고 녹음한게 싹날라갔어요 미치겠네정말","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>앱이 현재 개발 중에 있으며 곧 업데이트 예정이오니, 업데이트 후 재실행 해주시기 바랍니다.</p><p>사용에 불편을 드려 다시 한번 대단히 죄송합니다.</p><p></p><p>항상 성도님께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p>"
"10530","성경의 장 탭을 누르면 첨부파일 처럼 보입니다^^","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 현재 바이블 애플 버전을 v4.1.0.1로 업데이트하였으며, 한번 확인 부탁드립니다.</p><p>업데이트 후에도 동일한 에러가 발생한다면, 캡쳐 화면과 핸드폰 기종을 알려주시면</p><p>내부적으로 확인해보도록 하겠습니다.</p><p></p><p>불편을 드려 죄송합니다. 항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10529","듣기 속도 조절은  어떻게 하나요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>음원 재생 속도를 조절하는 방법은 아래와 같이 진행하시면 됩니다.</p><p></p><p>(※ 음원 설정에서 [ 1.0 > ] 아이콘을 누르시고 원하시는 속도를 선택하시면 음원 재생 속도를 설정할 수 있습니다.)</p><p><img src=""https://m.goodtv.co.kr/admin/cs_images/faq_11_2.jpg"" width=""100%""></p>"
"10528","시 54 : 1 절은 긴 절인데도 불구하고 성경녹음이 짧아서 녹음을 다시하라고 나옵니다 다른 구절을 해도 같은 반응이 나옵니다
오늘 분량 진도가 안 나가네요 ^^;;","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 녹음을 하실 때 가운데 빨간 마이크 아이콘 녹음 버튼을 누르시면</p><p>""현재 4절을 녹음 중입니다""와 같은 회색 알람창이 나옵니다. 그 상태에서 최소 0.5초 이상이 되도록</p><p>녹음을 다 마치시고 저장후 완료를 누르시면 자동으로 다음 절 녹음으로 이동하실 거에요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10526","선경  검색항떄  애러발생","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 현재 바이블 애플 버전을 v4.1.0.1로 업데이트하였으며, 한번 확인 부탁드립니다.</p><p>업데이트 후에도 동일한 에러가 발생한다면, 캡쳐 화면과 핸드폰 기종을 알려주시면</p><p>내부적으로 확인해보도록 하겠습니다.</p><p></p><p>불편을 드려 죄송합니다. 항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10525","며칠전부터 말씀이 중간이 짤려서 나오는 절들이 생겼어요... 확인부탁드립니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>성도님, 확인해본 결과 현재 캡쳐해주신 개역개정 여호수아 24장 25절 말씀은 정상적으로 나오고 있습니다.</p><p>혹시 현재 바이블 애플 버전이 v4.1.0.1인데 업데이트가 되지 않았다면 진행해보시고,</p><p>그 이후에도 동일한 현상이 지속된다면 현재 사용하시는 핸드폰 기종과 함께 캡쳐사진을 다시 보내주시면 내부적으로 검토해보도록 하겠습니다.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10524","바이블 애플을 다운로드 받아서NIV와 개역개정 으로 성경을 읽습니다 보충하고 싶은내용이나 영어 단어
혹은 참고자료를 동 바이블애플에 있는노트에 기록해서 저장하면 다음 절(verse)로 연결되곤했는데 
어제부터는 다음절로 연결되지 않고  해당 장절(chapter. verse)의 첫줄로 연결되어서 아주 불편합니다
이 문제를 해결해주시면 감사하겠습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>테스트해본 결과, 성경 특정 절을 노트쓰기로 제목을 입력하고 저장하면, 해당 절(verse)로 정상적으로 연결이 되고 있습니다.</p><p>현재 바이블 애플 버전은 v4.1.0.1이며, 혹시 맞는지 확인 부탁드려요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10523","수2:10 보았음이니라
5:12  소출을 먹었더라
5:15  그대로 행하니라
6:10  외칠지니라
6:13  행진하니라","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님, 개역개정 여호수와 내용을 확인해본 결과</p><p>기재해주신 내용들과 성경본문내용 및 성경음원 모두 오류없이 정상적으로 기재가 되어있습니다.</p><p></p><p>[개역개정]</p><p>여호수아 2:10 들었음이니라</p><p>5:12 소출을 먹었더라</p><p>5:15 그대로 행하니라</p><p>6:10 외칠지니라</p><p>6:13 행진하니라</p><p></p><p>혹시 오탈자문의를 해 주실 때, 번역본의 종류 (개역개정, 개역한글. 등)와, 성경본문 글자가 오타가 있는 것인지,</p><p>아니면 음원내용과 글자가 일치하지 않는 것인지 등 조금 더 상세히 적어주시면 빠르게 오탈자를 찾는 데 도움이 됩니다.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 최선을 다하는 바이블 애플이 되겠습니다. </p><p>감사합니다.</p><p></p>"
"10522","개역개정 역대상 21장 9절
 '""다윗의 선견자""가 '""다윗의 선지자""로 녹음됨.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>음원 오류를 찾아주셔서 감사합니다.</p><p>말씀 주신 내용이 수정될 수 있도록 노력하겠습니다.</p><p>음원은 일부만이 아닌 전체 재녹음을 하는 부분으로 시간이 오래 걸리는 점 양해 부탁드립니다.</p><p></p><p>항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"10521","성경을  읽는데 구절의 끝맺음이 이상해서 성경과 비교해본결과 조금씩 생략된 곳이 있음","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성경 본문의 일부가 누락되게 보이시는 경우는</p><p>일시적인 현상으로 이런 현상이 일어날때</p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행하시면 해당 본문이 잘 나오실거에요.</p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p><p></p>"
"10520","수고가 많으십니다.
다름이 아니라 녹음된 말씀을 들을때 한장 한장 넘기지않고 연속으로 일할때나 잠자리에서 불편없이 들을수는 없는지요? 또 공유 할때도 한번에 몇장씩은 안되는지요~? 방법을 모르는건지 아예 그리는 안되는건지 참으로 답답합니다. 제가 녹음한 말씀을 연속으로 들을수 있다면 넘넘 좋을것 같습니다.??","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>녹음하신 음원은 연속으로 듣기 기능이 없습니다.</p><p>녹음하신 음원을 여러장을 한번에 묶는 기능은 녹음화면</p><p>상단에 녹음현황.공유 버튼을 클리하시면 이용하실 수 있습니다.</p><p>낱장의 파일을 한번의 보내는것은 어렵고 예를 들어 2,3,4장을 선택하시면 하나의 파일로 묶여</p><p>공유할 수 있습니다. (용량이 클 수 있으니 참고해주세요)</p><p></p><p>더욱 개선되어가는 바이블 애플이 되겠습니다. 감사합니다.</p>"
"10518","앱이 자꾸 중단 되고 연결이 안됩니다.
기본으로 무엇을 설정하는지요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 앱이 중단 되는 경우가 어떤 경우이신지 좀 더</p><p>자세하게 알려주실 수 있으실까요?</p><p></p><p>성경본문을 읽고 계신데 그러신것인지 성경음원을 듣고 계신데 그러신걸까요?</p><p>아니면 다른 문제 이실까요?</p><p></p><p>그리고 현재 바이블 애플앱이 4.0.9.8인데 최신 버전의 앱이 아니시라면 업데이트 부탁드립니다.</p><p>도움을 드리지 못해 죄송합니다. 자세한 내용 재문의 부탁드려요 감사합니다.</p>"
"10517","개역개정으로, 창4:15;;;; 6:11,12;;;; 7:23...등, 거의 매 장마다 문장이 끊어지는 구절이 있습니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성경 본문의 일부가 누락되게 보이시는 경우는</p><p>일시적인 현상으로 이런 현상이 일어날때</p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행하시면 해당 본문이 잘 나오실거에요.</p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p><p></p>"
"10515","갤럭시탭이랑 화면나눔을쓰려는데 
복사부분이 안보이는데요
최근걸로업데이트 해도 안되네요 폰은 업데이트
되서 줄어드는데 탭만안되요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>바이블 애플은 휴대폰 전용으로 만들어진 앱이어서 태블릿 이용 시 화면이 최적화되지 않고 깨지는 경우가 있습니다.</p><p>추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토하고 있습니다.</p><p></p><p>오늘도 바이블 애플을 이용해주셔서 감사합니다.</p><p>계속해서 개선될 수 있도록 최선을 다하겠습니다. 감사합니다.</p>"
"10514","잠언 18장12절  끝부분에 <길잡이니라 >가 빠졌습니다. 개역개정본.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성경 본문의 일부가 누락되게 보이시는 경우는</p><p>일시적인 현상으로 이런 현상이 일어날때</p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행하시면 해당 본문이 잘 나오실거에요.</p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p><p></p>"
"10513","전날 녹음후 계속할려니 장이 표시되지 않아 어디까지 녹음했는지 알수가 없습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>이번 5월 업데이트 이후 수정사항들이</p><p>반영되어 앱이 재 업데이트되었습니다. 앱 업데이트 부탁드립니다.</p><p></p><p>업데이트 후에도 화면에 이상이 있으시면 재문의 부탁드려요</p><p>문의 주셔서 감사합니다.</p>"
"10511","성경에서 설정한 음성속도에 맞게 
화면 올라가는 속도가 같게 이동되면 
좋겠습니다. 감사합니다.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p>"
"10510","찬송가516장 후렴 
가사화면으로보면 
뒷줄이 표기되지않았습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>5월 업데이트 이후 문제사항들 수정하여 재업데이트가 되었습니다.</p><p>현재 최신 앱 버전은 4.0.9.8로 앱 업데이트 부탁드립니다.</p><p>찬송가 516장 가사는 전문이 저장되어 있음을 확인하였습니다.</p><p>간혼 화면에 텍스트가 불러와 질때 일부가 안보이는 현상이 있습니다.</p><p>이는 일시적인 현상으로 앱을 재실행하시면 다시 보이실 거에요</p><p>불편을 드려 죄송합니다.</p><p></p><p>더욱 개선되어가는 바이블 애플이 되겠습니다.</p><p>감사합니다.</p>"
"10509","이전의 건의 사항을 수정해 주셔서 감사합니다 

그리고 
화면을 계속 켜 둘건지 개인이 설정한 시간에 꺼지게 하든지 
선택할 수 있는 조건이 있으면 더 좋겠습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>문의 주신 건은 내부검토사항에 올리겠습니다.</p><p>앞으로도 바이블 애플앱에 많은 관심과 사랑, 공유 부탁드립니다.</p><p>말씀 읽기에 힘쓰는 성도님을 응원합니다. 감사합니다.</p>"
"10508","낭독녹음이 안됩니다.
마이크랑 파일 권환이 허용되어있어도
아래 화면만 나오고 녹음이 안됩니다
어떻게 해야 할까요??","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>말씀해주신 현상 확인하여 수정중에 있습니다.</p><p>불편을 드려 죄송합니다. 항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p><p></p>"
"10507","성경 자동내림 눌러놔도 화면이 꺼저요","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>이번 업데이트에 여러 내부 패키지들을 버전 업그레이드 하면서</p><p>화면 설정이 디바이스 설정 값에 맞게 자동 조정되어 현재 수정하여 재 업로드하였습니다.</p><p>플레이스토어에서 바이블 애플을 검새하신 후 재 업데이트 부탁드립니다.</p><p>불편을 드려 너무 죄송합니다.</p><p></p><p>성도님의 관심이 저희에게 큰 힘이 됩니다.</p><p>﻿다시 한 번 문의 남겨주셔서 감사합니다.</p><p>﻿오늘도 주님안에서 행복하세요.</p>"
"10506","안녕하세요?! 좋은 어플 만들어주셔서 항상 감사한 마음으로  은혜받으며 잘 사용하고 있습니다. 바이블 앱 사용중 궁금한 사항이 있어 문의글 드립니다.  이전 모바일기기에서 어플을 사용중..  애플계정분실과 기기잠금으로 인하여ㅠ 부득이하게 기기변경을 하게되어 오늘 새로 변경된 기기에서 로그인하여 사용하고 있습니다.  새로 어플 다운로드 하기전 본인 기기로 여러대 등록사용가능하다는  안내문구를본것 같은데ㅠ  개인정보 및 보안때문에ㅠ 현재 새로 접속한 기기외 이전사용했던 기기는 접속차단 또는 기기제거를 원하는상태입니다. 이전 기기 접속 차단 또는 기기등록 삭제는 어디서 가능한지.. 어플 설정에서 찾아봐도 보이질 않는데.. 안내부탁드리겠습니다. 그리고 가능하시다면! 이부분 전화로 문의드릴수 있는 고객센터 번호도 함께 안내해주시면 감사하겠습니다. 그럼 좋은하루 되시고 수고하세요.","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>바이블 애플앱은 기기별 접속을 하고 있지 않습니다.</p><p>말씀주신 부분은 동기화 기능에 대한 안내를 말씀하시는 것 같습니다.</p><p>해당 내용도 로그인을 하시면 해당 계정의 노트, 형광펜, 북마크를 다른 디바이스에서도 확인 하실 수 있는 부분입니다.</p><p>하여 문의 주신 특정 기기의 접속을 차단해달라는 요청은 저희 측에서 할 수 없는 부분임을 안내드립니다.</p><p>바이블 애플앱은 기기등록을 하지 않습니다. 오직 로그인을 통해서 접속하시는 것이기 때문에 기기 차단이 어려운 점</p><p>양해 부탁드립니다.</p><p></p><p>감사합니다.</p>"
"10505","갤럭시탭 s7 fe wifi버전
오류내용: 삭제후 재설치 해도 아이콘이 정상적으로 표시되지 않음
언어를 영문 선택이 성경언어선택창에서 글씨가 겹치는 문제 발생

늘 감사드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>바이블 애플은 휴대폰 전용으로 만들어진 앱이어서 태블릿 이용 시 화면이 최적화되지 않고 깨지는 경우가 있습니다.</p><p>추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토하고 있습니다.</p><p></p><p>오늘도 바이블 애플을 이용해주셔서 감사합니다.</p><p>계속해서 개선될 수 있도록 최선을 다하겠습니다. 감사합니다.</p>"
"10504","안녕하세요 
성경이 나오지않네요
","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>일시적으로 화면이 그려질때 본문이 불려와지는 과정에서 간혹 화면이 그려지지 않는 경우가 있습니다.</p><p>그러실때는 앱을 종료하시고 나서 다시 재실행해주시면 다시 화면이 나오실거에요</p><p>지금도 계속 그러시다면 재문의 남겨주세요</p><p></p><p>현재 5월 업데이트 후 버그들을 수정하여 재업로드하였습니다. 앱을 최신 버전으로 업데이트 해주세요</p><p>감사합니다.</p><p></p>"
"10503","이전에는 성경 화면 켜두고 읽고 시간 지나도 화면이 안꺼졌는데 오늘부터 화면이 꺼지네요
계속 켜두게 할 수있는 방법없을까요?","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>바이블 애플을 이용해주셔서 감사합니다.</p><p>말씀해주신 현상 확인되어 수정하여 재 업데이트 되었습니다. </p><p>플레이스토어에 접속하여 바이블 애플 검색하셔서 업데이트 버튼을 클릭해주세요</p><p></p><p>﻿항상 성도님들께 좋은 서비스를 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 항상 주님 안에서 평안하세요.</p>"
"10502","낭녹녹음이 갑자기 안되서요. 앱을 다시 깔아도 아예 반응이 없는데 어떻게 해야할지 여쭙니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p></p><p>바이블 애플은 휴대폰 전용으로 만들어진 앱이어서 태블릿 이용 시 화면이 최적화되지 않고 깨지는 거나 기능이</p><p>정상적으로 작동하지 않을 수 있습니다.</p><p>추후 태블릿에서도 최적화된 앱을 이용하실 수 있도록 검토 중에 있으나 시일이 오래 걸릴 것 같습니다.</p><p></p><p>모바일을 통해 앱을 사용해보시기를 부탁드립니다.</p><p>도움을 드리지 못해 죄송합니다.</p><p></p><p>계속해서 개선될 수 있도록 최선을 다하겠습니다. 감사합니다.</p>"
"10501","성경 본문이 누락된 부분이 너무 많습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성경 본문의 일부가 누락되게 보이시는 경우는</p><p>일시적인 현상으로 이런 현상이 일어날때</p><p>성경본문화면에서 상단메뉴에 A글자를 클릭하시어 폰트 크기를 조절하시거나 앱을 종료하였다</p><p>재실행하시면 해당 본문이 잘 나오실거에요.</p><p>간혹 화면을 그리는 중에 일부 텍스트가 일시적으로 덜 불러와지거나 화면에 그려지지 않는 경우가</p><p>있습니다. 불편하시겠지만 위의 방법으로 이용해주세요.</p><p></p><p>항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.</p><p>감사합니다. 주님 안에서 평안하세요.</p><p></p>"
"10500","권한이 해지된 것 같습니다. 권한 허용 설정을 해주세요 

핸드폰 설정 -> 애플리케이션 -> 바이블 애플 -> 권한 으로 들어가셔서

사진 및 동영상 마이크 권한을 허용해주시면 이용 가능하십니다.
했는데도 안됩니다 ㅠ","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>성도님 불편을 드려 너무 죄송합니다.</p><p>해당 문제에 대해 수정 개발 중에 있습니다.</p><p>절대 앱을 삭제하지 마시고 (앱을 삭제하시면 녹음하신 음원이 함께 삭제됩니다. )</p><p>조금만 기다려 주세요 빠르게 수정하여 업데이트 되도록 개발자들이 최선을 다하고 있습니다.</p><p></p><p>정말 불편을 드려 죄송합니다.</p>"
"10499","동일한 날짜 통독 완료 시 개인엡과 단체 출석이 서로 다른 경우.
문제 원은 파악 흔 답변 부탁드립니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>스크린샷 올려주셔서 감사합니다.</p><p></p><ol><li>개인 통독 계획표 내에서 완료가 오늘 날짜 완료가 되어있는데 출석에서는 읽은것으로 확인되지 않는 부분 </li><li>여러개의 통독을 진행하다 보면 배지나, 기록이 완료되는 것들이 제대로 되지 않는 부분</li></ol><p></p><p>통화중 불편한 부분이 있으셨다면 죄송합니다.</p><p>더욱 개선될 수 있도록 노력하겠습니다. 개발 진행은 다소 시간이 걸리는 점 너른 마음으로 양해부탁드립니다.</p><p>감사합니다.</p>"
"10497","저희 할아버지가 하루종일 성경을 보시는데 시력이 안좋으셔서 어플로만 보실 수 있습미다. 근데 어느 순간 장과 절을 선택할 때 숫자가 오류가 나서 11111 이런식으로 표시되어 상당히 곤란한 상황입니다
언제 오류가 해결될까요 앱을 삭제하고 다시 깔아도 되지않습니다","<p>안녕하세요 GOODTV 바이블 애플입니다.</p><p>바이블 애플을 이용해주셔서 감사드립니다.</p><p>불편을 드려 죄송합니다. 혹 지금도 그러실까요?</p><p>앱이 최신 버전인지 확인하시어 아니시라면 업데이트 부탁드립니다.</p><p>감사합니다.</p>"
