seq,contents,reply_contents
11619,성경을 녹음해서 공유하려고 하는데 파일 변경이 안 되네요,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11615,출9:1~2절이 듣기에서 없어요 3절부터 읽으시네요 두번이나들어봤는데 남성목소리로 듣기하는데 없습니다 확인해주세요,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님, 묵상에 불편을 드려 죄송합니다. 혹시 성경 음원을 들으실 때 [배경음악 제거] 후 사용하시나요?내부에서 확인하기로는 배경음악이 있는 음원에서는 정상적으로 재생되고 있습니다. [배경음악 제거] 후 음원을 들으실 때 앞 구절이 잘린다면해당 문제는 배경음악을 기존 음원에서 제거하는 과정에서 발생한 것으로, 성경 음원 수정 작업이 필요합니다.다만, 성경 음원의 특성 상 부분 수정 및 교체가 어려운 상황이라추후 오탈자, 개정 본문을 반영하여 음원을 재제작하고 탑재할 예정입니다.이 과정은 저작권자와의 협의도 필요하여, 다소 시간이 소요될 수 있습니다.해당 문제는 개발진 논의 후 최대한 빠르게 수정할 수 있는 방향을 모색해보겠습니다. 다시한번 불편을 드려 죄송한 마음을 전해드리며, 소중한 제보에 깊은 감사를 드립니다.항상 주님 안에서 평안하세요, 감사합니다."
11614,안녕하세요~  Niv성경이 오디오와 성경이 다른데 확인 부탁드려요ㅠ 늘 감사합니다??,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님, 불편을 드려서 죄송합니다.다만, 음원 수정에는 긴 시간이 필요해 바로 반영이 어려운 점을 안내 드립니다.현재 제공되고 있는 성경 음원은 제작 당시의 성경 본문을 기준으로 녹음 되었습니다.따라서 연구를 바탕으로 끊임없이 개정 되는 본문 글자와는 다르게,사람이 직접 녹음하는 특성 상 수시 수정이 불가능한 음원은 수정에 다소 시간이 소요됩니다. 본문과 다른 구절은 성도님들의 제보를 바탕으로 정리하여 따로 관리하고 있으며해당 내용은 개발진들이 추후 음원을 수정하고 교체할 때 참고하고 있습니다. 음원과 본문이 불일치에 대해서는 내부에서 계속 논의하여 더 나은 방향을 찾을 수 있도록 노력하겠습니다많이 불편하시겠지만 양해를 부탁드립니다. 묵상 중 불편을 드려 죄송합니다.항상 주님 안에서 평안하세요, 감사합니다."
11613,음성파일로 전환이 안됩니다,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11612,녹음파일 공유가 안됩니다,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11611,Grace8  1명은 삭제가 안되네요,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 사용해 주셔서 감사합니다.성도님께서 말씀해 주신 내용을 조금 더 정확히 알기 위해 두 가지를 여쭙고 싶습니다.1. 성도님이 보내주신 화면을 보니 ‘Grace8’이라는 이름으로 된 6번째 계정이 있습니다. 이 계정도 성도님께서 쓰시는 계정이 맞으실까요?2. “삭제하고 싶다”는 말씀은, 여러 계정이 함께 통독에 참여하는 상황에서 그 계정을 빼고, 하나의 계정만 남겨서 통독을 하고 싶다는 뜻이실까요?확실히 확인되면 성도님께 더 빠르고 정확하게 도와드릴 수 있습니다.번거로우시겠지만 1:1 문의로 다시 남겨주시면 감사하겠습니다.늘 주님 안에서 평안하시길 기도드립니다. 감사합니다."
11610,"중국어 간체 성경, 누가복음 1장 2절 말씀이 생략된 것 같아요~  성경 앱 정말 유용하게 잘 사용하고 있습니다. 감사합니다!",안녕하세요 바이블 애플입니다. 문의 남겨주셔서 감사합니다. 문의 주신 중국어 간체 번역본의 2절은 빈칸 처리가 맞습니다. 누가복음 1장 1절에 2절의 내용이 포함되어 있습니다. 저희가 갖고있는 번역본 그대로를 제공드리는 부분이어서 절이 묶여 있는 경우 a로 빈처리가 되는 경우가 있습니다. 참고하시어 이용해주세요 감사합니다.
11609,아가페 성경처럼 성경사전이 있으면 좋겠습니다,"안녕하세요,GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성경 본문 우측 상단 [메뉴] 버튼을 클릭하시면성경 사전을 찾으실 수 있습니다. (검색 버튼 바로 아래 있습니다.)성경 사전을 클릭하시고 원하는 단어를 검색하시면 낱말의 풀이 및 내용을 찾으실 수 있으니참고하시어 묵상에 도움이 되기를 소망합니다.항상 주님 안에서 평안하세요, 감사합니다."
11608,"통독 하고 있는데요, 듣기로 하는데 연속재생으로 설정을 해놓아도 한 장이 다 읽히면 계획표보기 가 뜨고 멈춰요  연속재생이 도대체 어떻게 되는건가요?","안녕하세요 바이블 애플입니다. 현재 성도님이 진행하시는 통독은 하루 1장 읽기 신약 통독으로 확인됩니다. 하루 읽을 장수를 지정하여 만드신 통독은 일정에 맞게 하루의 분량을 다 읽으시면 배지가 지급됩니다.통독 계획표에서 보시면 일차수 앞에 날짜가 적혀 있습니다. 하루 장수를 지정하여 진행하시는 통독은 그 계획에 맞게 진행되는것을 돕기 위한 안배가 되어 있습니다. 하루에 지정된 장수를 읽는 것이 불편하시다면 통독계획을 만드 실 때 장수를 선택하시는 곳에서 ""자유롭게"" 읽기를 선택하시면연속으로 쭉 들으실 수 있습니다. 자유롭게 읽으시는 통독에는 하루에 한번이라도 읽으시면 그날의 배지가 부여됩니다. 이용에 도움이 되셨길 바랍니다. 감사합니다."
11607,녹음공유하기가 실행되지 않습니다 고객센터 문의하래요,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11606,첨부파일참조,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11605,녹음파일 업로드 안됨,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11604,사무엘상 17장 20절  개역한글  성경말씀에 누락이 있습니다,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님, 문의주신 개역한글 사무엘상 17장 20절을 확인하였습니다.말씀 하신 누락 내용은 ""마침 군대가 전장에 나와서"" 부분인 것으로 보입니다.해당 구절 수정 작업을 위해 전달하였습니다.본문 오탈자는 앱 업데이트가 필요한 부분이어서 다소 시간이 소요될 수 있음을 양해부탁드립니다.다시 한번 귀중한 제보에 감사드리며,묵상 중 불편을 드려 죄송합니다.항상 주님 안에서 평안하세요, 감사합니다."
11603,음원공유에 장애가 발생하였습니다  빠른 해결 부탁드립니다,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11602,음원공유 오류가 있습니다. 해결해 주세요,"안녕하세요 바이블 애플입니다.불편을 드려 죄송합니다. 현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다. 이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니, 절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다. ).번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다. 빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11601,낭독녹음 파일변경 오류,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11599,녹음 공유가 안됩니다.,"안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11598,성경 불 러올때 장 절이 왼쪽으로 치우쳐 나옵니다,"안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다. 성도님, 첨부해주신 화면을 확인하였습니다.혹시 앱을 완전히 종료 하신 후 (뒤로가기를 통해 ""바이블 애플을 종료하시겠습니까?"" 화면에서 ""예""를 선택해주세요)재실행해도 화면이 제대로 보이지 않으실까요?앱을 완전히 종료하신 후 다시 재실행하시거나,녹음된 파일이 없으신 경우 번거로우시겠지만 삭제 후 재설치 부탁드립니다.이 후에도 같은 오류가 발생하면 다시 고객문의로 연락을 남겨주세요. 바이블 애플은 일반 휴대전화에 맞추어 제작된 앱 서비스로, 태블릿 PC의 화면은 통상적인 휴대전화 화면과는 달라 화면을 그릴 때 오류 발생 가능성이 높습니다. 현재 태블릿 PC 화면 최적화 작업을 진행중에 있으니, 조금만 기다려주시면 태블릿에서 더 원활한 묵상이 가능하실 것으로 생각됩니다. 불편을 드려 죄송합니다.항상 주님 안에서 평안하세요, 감사합니다."
11597,"안녕하세요, 녹음파일이 공유되지 않습니다. 에러 확인 부탁드립니다","안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11596,"성경통독, 특히 속독을 하면서 굉장히 잘 활용하고 있습니다~  1. 시편의 1절위에 쓰여있는 글을 꼭 읽어주시길 부탁드립니다. 원래는 그 글이 1절입니다. 예로 다윗의시~~ 이런 글들을 꼭 넣어주시길 부탁드려요  2. 성경의 핵심 주제를 곳곳에 넣어주시면 좋을듯 합니다. 예로  천지 창조, 사자굴 속의 다니엘~~ 이런 것을 글로 넣어 주시면 한층 좋을듯 합니다~","안녕하세요, GOODTV 바이블 애플입니다.바이블 애플을 이용해주셔서 감사드립니다.성도님, 소중한 의견 제안에 감사드립니다.1번 - 음원 녹음에 소제목을 포함하는 것에 대해서는 추후 재녹음, 재제작 시 참고할 수 있도록 하겠습니다.2번 의견의 경우, 저희가 제공하고 있는 성경 번역본 및 콘텐츠에는 원저작권자 (예: 대한성서공회) 와 계약 사항에 편집 권한이 포함되어 있지 않아다소 어려울 수 있습니다. 그러나 성경 번역본을 수정하지 않는 선에서 기능적으로 제공 가능한 부분이 있는지 개발진이 충분히 검토 후 향후 기능 고도화 및 업데이트를 위한 기획 시 참고할 수 있도록 하겠습니다.다시 한번 귀한 시간 내시어 의견을 전해주신 성도님께 감사드리며,오늘 하루도 하나님 안에서 평안한 하루 되시기를 소망합니다."
11595,느헤미야 녹음파일 다운로드  안됩니다,"안녕하세요 바이블 애플입니다.불편을 드려 죄송합니다. 현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다. 이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니, 절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다. ).번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다. 빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11594,음성녹음 다운로드 안됩니다. 오류발생,"안녕하세요 바이블 애플입니다.불편을 드려 죄송합니다. 현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다. 이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니, 절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다. ).번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다. 빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11593,파일공유 에러,"안녕하세요 바이블 애플입니다.불편을 드려 죄송합니다. 현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다. 이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니, 절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다. ).번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다. 빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
11592,"변환에러 뜹니다 12,13,14절....","안녕하세요 GOODTV 바이블 애플입니다.불편을 드려 죄송합니다.현재 녹음 파일 공유 오류 관련하여 동일 증상에 대한 다수 문의가 접수되어 내부적으로 원인 확인 및 수정 작업을 진행 중입니다.이 문제는 앱이 녹음 파일을 찾지 못해 발생하는 오류인 경우가 많으니,절대 앱을 삭제하지 마시고 잠시만 기다려 주시기 바랍니다(삭제 시 녹음 파일도 삭제되어 복구가 불가능 합니다.)번거로우시겠지만 아래 확인사항을 따라주시면 문제 원인 파악에 도움이 됩니다.1. 녹음 파일이 실제로 저장되었는지 확인공유하려는 장의 전체 절을 재생해 보세요.(전체재생 실행)일부 절에서 소리가 전혀 나오지 않으면 그 절만 선택해 다시 녹음해 주세요.간혹 ‘녹음 완료’ 표시가 있어도 실제로는 녹음이 되지 못한 경우가 있어 전체 재생으로 꼭 확인해 주십시오.2. 임시 공유 방법녹음 본문 화면에서 구절을 모두 선택한 뒤, 하단바에 [공유] 버튼으로 공유해주세요.문의 남겨주셔서 감사합니다. 그리고 다시 한번 불편을 드려 죄송합니다.빠르게 문제를 확인하여 개선 할 수 있도록 최선을 다하겠습니다 .항상 성도님께 좋은 성경앱을 제공하기 위해 노력하는 바이블 애플이 되겠습니다.감사합니다. 주님 안에서 평안하세요."
